library_id	external_id	library_type	number_of_lanes_aggregated	sequenced_reads	preparation_id
MSM79H6Y_G111367	MSM79H6Y	metagenomics		7844689.0	MSM79H6Y_G111367
MSM79HBB_G109929	MSM79HBB	metagenomics		15239656.0	MSM79HBB_G109929
MSM6J2RG_P_G95755	MSM6J2RG_P	metagenomics	6.0	20342758.0	MSM6J2RG_G95755
MSM6J2N6_P_G95672	MSM6J2N6_P	metagenomics	6.0	13979530.0	MSM6J2N6_G95672
MSM79H52_P_G95677	MSM79H52_P	metagenomics	6.0	7839090.0	MSM79H52_G95677
MSM79H54_G109900	MSM79H54	metagenomics		15981339.0	MSM79H54_G109900
MSM79H58_G111347	MSM79H58	metagenomics		17680388.0	MSM79H58_G111347
MSM79H5A_G111364	MSM79H5A	metagenomics		16004013.0	MSM79H5A_G111364
MSM79H9A_G109908	MSM79H9A	metagenomics		18347541.0	MSM79H9A_G109908
MSM79H9C_G111352	MSM79H9C	metagenomics		17673256.0	MSM79H9C_G111352
MSM79H9G_G109915	MSM79H9G	metagenomics		18980433.0	MSM79H9G_G109915
MSM79H9K_G109917	MSM79H9K	metagenomics		14911216.0	MSM79H9K_G109917
MSM9VZF7_G111323	MSM9VZF7	metagenomics		24333781.0	MSM9VZF7_G111323
MSM9VZFF_G109936	MSM9VZFF	metagenomics		18390401.0	MSM9VZFF_G109936
MSM9VZFH_G111320	MSM9VZFH	metagenomics		20096867.0	MSM9VZFH_G111320
MSM9VZPT_G111318	MSM9VZPT	metagenomics		21412965.0	MSM9VZPT_G111318
MSM79H5E_G109974	MSM79H5E	metagenomics		14074744.0	MSM79H5E_G109974
MSM79H5G_G109898	MSM79H5G	metagenomics		14496542.0	MSM79H5G_G109898
MSM79H5K_G109905	MSM79H5K	metagenomics		18011343.0	MSM79H5K_G109905
MSM79H5M_G111357	MSM79H5M	metagenomics		20885709.0	MSM79H5M_G111357
MSM79H9M_G109912	MSM79H9M	metagenomics		16533014.0	MSM79H9M_G109912
MSM79H9Q_G109926	MSM79H9Q	metagenomics		13618021.0	MSM79H9Q_G109926
MSM79H9W_G109919	MSM79H9W	metagenomics		17227649.0	MSM79H9W_G109919
MSM9VZGO_G109934	MSM9VZGO	metagenomics		14548743.0	MSM9VZGO_G109934
MSM9VZGS_G111310	MSM9VZGS	metagenomics		12083875.0	MSM9VZGS_G111310
MSM9VZGU_G111321	MSM9VZGU	metagenomics		15094899.0	MSM9VZGU_G111321
MSM9VZLJ_G109931	MSM9VZLJ	metagenomics		16472611.0	MSM9VZLJ_G109931
MSM9VZHB_G109939	MSM9VZHB	metagenomics		15612354.0	MSM9VZHB_G109939
MSM9VZHF_G109906	MSM9VZHF	metagenomics		12647409.0	MSM9VZHF_G109906
MSM79HF1_P_G95684	MSM79HF1_P	metagenomics	6.0	9841441.0	MSM79HF1_G95684
MSM79HF3_G111345	MSM79HF3	metagenomics		9649718.0	MSM79HF3_G111345
MSM79HF5_G109914	MSM79HF5	metagenomics		17962968.0	MSM79HF5_G109914
MSM79HF7_G111362	MSM79HF7	metagenomics		22288889.0	MSM79HF7_G111362
MSM79HF9_G109911	MSM79HF9	metagenomics		13516056.0	MSM79HF9_G109911
MSM79HF9_TR_M2064C5_MGX	MSM79HF9_TR	metagenomics		10716821.0	MSM79HF9_M2064C5_MGX
MSM79HFB_G111368	MSM79HFB	metagenomics		33497734.0	MSM79HFB_G111368
MSM79HAJ_G109925	MSM79HAJ	metagenomics		13772353.0	MSM79HAJ_G109925
MSM79HAL_G109921	MSM79HAL	metagenomics		16986391.0	MSM79HAL_G109921
MSM79HAN_G111359	MSM79HAN	metagenomics		27964376.0	MSM79HAN_G111359
MSM79HAT_G111370	MSM79HAT	metagenomics		14786462.0	MSM79HAT_G111370
MSM79HAR_G111314	MSM79HAR	metagenomics		24163542.0	MSM79HAR_G111314
MSM9VZLL_G111316	MSM9VZLL	metagenomics		21309222.0	MSM9VZLL_G111316
MSM9VZLN_G109937	MSM9VZLN	metagenomics		18354214.0	MSM9VZLN_G109937
MSM9VZLP_G109938	MSM9VZLP	metagenomics		18803300.0	MSM9VZLP_G109938
MSM9VZLR_G111319	MSM9VZLR	metagenomics		14761829.0	MSM9VZLR_G111319
MSM9VZLV_G109932	MSM9VZLV	metagenomics		14623802.0	MSM9VZLV_G109932
MSM9VZLT_G110267	MSM9VZLT	metagenomics		14543669.0	MSM9VZLT_G110267
MSMA26ER_G111305	MSMA26ER	metagenomics		10522819.0	MSMA26ER_G111305
MSMA26ET_G110202	MSMA26ET	metagenomics		12215785.0	MSMA26ET_G110202
MSMA26EZ_G111334	MSMA26EZ	metagenomics		12739123.0	MSMA26EZ_G111334
MSMA2688_G111326	MSMA2688	metagenomics		14174110.0	MSMA2688_G111326
MSM79H9U_P_G95786	MSM79H9U_P	metagenomics	6.0	14703314.0	MSM79H9U_G95786
MSM79HBX_P_G95697	MSM79HBX_P	metagenomics	6.0	11923760.0	MSM79HBX_G95697
MSM79HDK_G111343	MSM79HDK	metagenomics		14304204.0	MSM79HDK_G111343
MSM79HDM_G110214	MSM79HDM	metagenomics		9175222.0	MSM79HDM_G110214
MSM79HDO_G111371	MSM79HDO	metagenomics		4585365.0	MSM79HDO_G111371
MSM79HDQ_G110229	MSM79HDQ	metagenomics		13497816.0	MSM79HDQ_G110229
MSM79HDQ_TR_M2068C5_MGX	MSM79HDQ_TR	metagenomics		6026991.0	MSM79HDQ_M2068C5_MGX
MSM79HDS_G111373	MSM79HDS	metagenomics		7133439.0	MSM79HDS_G111373
MSM79HDU_G111372	MSM79HDU	metagenomics		16692745.0	MSM79HDU_G111372
MSM79H98_G111374	MSM79H98	metagenomics		23215776.0	MSM79H98_G111374
MSM9VZEK_G110224	MSM9VZEK	metagenomics		7400311.0	MSM9VZEK_G110224
MSM9VZEK_TR_M2068C9_MGX	MSM9VZEK_TR	metagenomics		4251826.0	MSM9VZEK_M2068C9_MGX
MSM9VZEM_G111313	MSM9VZEM	metagenomics		12255155.0	MSM9VZEM_G111313
MSM9VZEO_G111311	MSM9VZEO	metagenomics		15634754.0	MSM9VZEO_G111311
MSM9VZEQ_G111312	MSM9VZEQ	metagenomics		16959017.0	MSM9VZEQ_G111312
MSM9VZES_G110253	MSM9VZES	metagenomics		11882482.0	MSM9VZES_G110253
MSM7J16J_G110238	MSM7J16J	metagenomics		11788183.0	MSM7J16J_G110238
MSM7J16L_G111309	MSM7J16L	metagenomics		20504223.0	MSM7J16L_G111309
MSM7J16N_G111317	MSM7J16N	metagenomics		11265472.0	MSM7J16N_G111317
MSM7J16P_G111307	MSM7J16P	metagenomics		15875083.0	MSM7J16P_G111307
MSM7J16R_G111306	MSM7J16R	metagenomics		18137709.0	MSM7J16R_G111306
MSM9VZJB_G110274	MSM9VZJB	metagenomics		13501206.0	MSM9VZJB_G110274
MSMA26AL_G111336	MSMA26AL	metagenomics		10589897.0	MSMA26AL_G111336
MSMA26AN_G111335	MSMA26AN	metagenomics		5809642.0	MSMA26AN_G111335
MSMA26AP_G111331	MSMA26AP	metagenomics		14084190.0	MSMA26AP_G111331
MSMA26AR_G111332	MSMA26AR	metagenomics		9807366.0	MSMA26AR_G111332
MSMA26AT_G111325	MSMA26AT	metagenomics		12171995.0	MSMA26AT_G111325
MSM79HBZ_G111361	MSM79HBZ	metagenomics		21392525.0	MSM79HBZ_G111361
MSM79HD8_P_G95776	MSM79HD8_P	metagenomics	6.0	24821097.0	MSM79HD8_G95776
MSM79HDA_G110216	MSM79HDA	metagenomics		16210653.0	MSM79HDA_G110216
MSM79HDC_G110228	MSM79HDC	metagenomics		22049413.0	MSM79HDC_G110228
MSM79HDE_G110231	MSM79HDE	metagenomics		21953545.0	MSM79HDE_G110231
MSM79HDG_G110233	MSM79HDG	metagenomics		10443182.0	MSM79HDG_G110233
MSM79HDG_TR_M2069C6_MGX	MSM79HDG_TR	metagenomics		11823774.0	MSM79HDG_M2069C6_MGX
MSM79HDI_G110220	MSM79HDI	metagenomics		15455679.0	MSM79HDI_G110220
MSM9VZEU_G110222	MSM9VZEU	metagenomics		16318797.0	MSM9VZEU_G110222
MSM9VZEW_G110226	MSM9VZEW	metagenomics		17531341.0	MSM9VZEW_G110226
MSM9VZEY_G110248	MSM9VZEY	metagenomics		24902613.0	MSM9VZEY_G110248
MSM9VZF1_G110249	MSM9VZF1	metagenomics		13151435.0	MSM9VZF1_G110249
MSM9VZF3_G110257	MSM9VZF3	metagenomics		19043537.0	MSM9VZF3_G110257
MSM9VZF5_G110237	MSM9VZF5	metagenomics		13644530.0	MSM9VZF5_G110237
MSM9VZOY_G110239	MSM9VZOY	metagenomics		19680308.0	MSM9VZOY_G110239
MSM9VZOU_G110255	MSM9VZOU	metagenomics		30698029.0	MSM9VZOU_G110255
MSM9VZOW_G110256	MSM9VZOW	metagenomics		24147404.0	MSM9VZOW_G110256
MSM9VZOS_G110266	MSM9VZOS	metagenomics		23521800.0	MSM9VZOS_G110266
MSM9VZP1_G110272	MSM9VZP1	metagenomics		26337572.0	MSM9VZP1_G110272
MSM9VZP3_G110263	MSM9VZP3	metagenomics		29785872.0	MSM9VZP3_G110263
MSMA26EH_G110213	MSMA26EH	metagenomics		12433837.0	MSMA26EH_G110213
MSMA26EJ_G110212	MSMA26EJ	metagenomics		19574226.0	MSMA26EJ_G110212
MSMA26EL_G110206	MSMA26EL	metagenomics		16285099.0	MSMA26EL_G110206
MSMA26EN_G111333	MSMA26EN	metagenomics		7534916.0	MSMA26EN_G111333
MSMA26EP_G110203	MSMA26EP	metagenomics		12669564.0	MSMA26EP_G110203
MSM79HD6_P_G95784	MSM79HD6_P	metagenomics	6.0	14270823.0	MSM79HD6_G95784
MSM79H7C_G110217	MSM79H7C	metagenomics		23343368.0	MSM79H7C_G110217
MSM79H7E_G110219	MSM79H7E	metagenomics		18938504.0	MSM79H7E_G110219
MSM79H7M_G110246	MSM79H7M	metagenomics		14438257.0	MSM79H7M_G110246
MSM79H7G_G110244	MSM79H7G	metagenomics		20175847.0	MSM79H7G_G110244
MSMA26AX_G110211	MSMA26AX	metagenomics		11011259.0	MSMA26AX_G110211
MSMA26AZ_G110198	MSMA26AZ	metagenomics		18541210.0	MSMA26AZ_G110198
MSMA26AZ_TR_M2071C8_MGX	MSMA26AZ_TR	metagenomics		11841120.0	MSMA26AZ_M2071C8_MGX
MSMA26AV_G110204	MSMA26AV	metagenomics		12820655.0	MSMA26AV_G110204
MSMB4LZ4_G110187	MSMB4LZ4	metagenomics		15626626.0	MSMB4LZ4_G110187
MSM79HCG_G111365	MSM79HCG	metagenomics		25376690.0	MSM79HCG_G111365
MSM79HCI_G110215	MSM79HCI	metagenomics		19180116.0	MSM79HCI_G110215
MSM79HCK_G110227	MSM79HCK	metagenomics		24049793.0	MSM79HCK_G110227
MSM79HCN_P_G95703	MSM79HCN_P	metagenomics	6.0	14666166.0	MSM79HCN_G95703
MSM79HCP_G110230	MSM79HCP	metagenomics		20806899.0	MSM79HCP_G110230
MSM79HCR_G110232	MSM79HCR	metagenomics		18360623.0	MSM79HCR_G110232
MSM79H81_G110218	MSM79H81	metagenomics		19141771.0	MSM79H81_G110218
MSM79H83_G110221	MSM79H83	metagenomics		31162954.0	MSM79H83_G110221
MSM79H85_G111324	MSM79H85	metagenomics		24497790.0	MSM79H85_G111324
MSM79H87_G110245	MSM79H87	metagenomics		26525233.0	MSM79H87_G110245
MSM79H89_G111315	MSM79H89	metagenomics		13312633.0	MSM79H89_G111315
MSM79H8B_G110063	MSM79H8B	metagenomics		17138841.0	MSM79H8B_G110063
MSM9VZOG_G110235	MSM9VZOG	metagenomics		26400572.0	MSM9VZOG_G110235
MSM9VZOI_G110072	MSM9VZOI	metagenomics		17338107.0	MSM9VZOI_G110072
MSM9VZOK_G110240	MSM9VZOK	metagenomics		10387807.0	MSM9VZOK_G110240
MSM9VZOM_G110065	MSM9VZOM	metagenomics		17229991.0	MSM9VZOM_G110065
MSM9VZOO_G110057	MSM9VZOO	metagenomics		14847911.0	MSM9VZOO_G110057
MSM9VZOQ_G110269	MSM9VZOQ	metagenomics		13925268.0	MSM9VZOQ_G110269
MSM9VZHJ_G110273	MSM9VZHJ	metagenomics		14280928.0	MSM9VZHJ_G110273
MSM9VZHL_G110014	MSM9VZHL	metagenomics		8313446.0	MSM9VZHL_G110014
MSM9VZHN_G110209	MSM9VZHN	metagenomics		25117111.0	MSM9VZHN_G110209
MSM9VZHP_G110018	MSM9VZHP	metagenomics		14044333.0	MSM9VZHP_G110018
MSM9VZHR_G110032	MSM9VZHR	metagenomics		16100660.0	MSM9VZHR_G110032
MSM9VZHT_G110200	MSM9VZHT	metagenomics		12365121.0	MSM9VZHT_G110200
MSM79H8D_G110223	MSM79H8D	metagenomics		25463455.0	MSM79H8D_G110223
MSM79H8F_G110034	MSM79H8F	metagenomics		17858008.0	MSM79H8F_G110034
MSM79H8H_G110069	MSM79H8H	metagenomics		11522979.0	MSM79H8H_G110069
MSM79H8J_P_G95795	MSM79H8J_P	metagenomics	6.0	28737023.0	MSM79H8J_G95795
MSM79H8L_G110243	MSM79H8L	metagenomics		16414829.0	MSM79H8L_G110243
MSM79H8N_G110076	MSM79H8N	metagenomics		20748043.0	MSM79H8N_G110076
MSM9VZJZ_G110242	MSM9VZJZ	metagenomics		28114091.0	MSM9VZJZ_G110242
MSM9VZGW_G110016	MSM9VZGW	metagenomics		17180773.0	MSM9VZGW_G110016
MSM9VZGY_G110197	MSM9VZGY	metagenomics		9001555.0	MSM9VZGY_G110197
MSM9VZH7_G110009	MSM9VZH7	metagenomics		9790369.0	MSM9VZH7_G110009
MSMAPC7J_G110180	MSMAPC7J	metagenomics		19464789.0	MSMAPC7J_G110180
MSM79H94_P_G95792	MSM79H94_P	metagenomics	6.0	33674893.0	MSM79H94_G95792
MSM9VZMA_G110251	MSM9VZMA	metagenomics		31171018.0	MSM9VZMA_G110251
MSM9VZMA_TR_M2077C2_MGX	MSM9VZMA_TR	metagenomics		13281840.0	MSM9VZMA_M2077C2_MGX
MSM9VZME_G110073	MSM9VZME	metagenomics		15880944.0	MSM9VZME_G110073
MSM9VZMC_G110074	MSM9VZMC	metagenomics		23835519.0	MSM9VZMC_G110074
MSM9VZMI_G110265	MSM9VZMI	metagenomics		30412139.0	MSM9VZMI_G110265
MSM9VZHX_G110208	MSM9VZHX	metagenomics		23248474.0	MSM9VZHX_G110208
MSM9VZHZ_G110011	MSM9VZHZ	metagenomics		11070890.0	MSM9VZHZ_G110011
MSM9VZI2_G110205	MSM9VZI2	metagenomics		20502490.0	MSM9VZI2_G110205
MSM9VZI6_G110207	MSM9VZI6	metagenomics		22231914.0	MSM9VZI6_G110207
MSMAPC7P_G109991	MSMAPC7P	metagenomics		16083410.0	MSMAPC7P_G109991
MSMAPC7R_G110182	MSMAPC7R	metagenomics		17018565.0	MSMAPC7R_G110182
MSMAPC7T_G110183	MSMAPC7T	metagenomics		16707538.0	MSMAPC7T_G110183
MSMB4LZC_G110185	MSMB4LZC	metagenomics		11801361.0	MSMB4LZC_G110185
MSM9VZFJ_P_G95788	MSM9VZFJ_P	metagenomics	6.0	16817770.0	MSM9VZFJ_G95788
MSM9VZFL_G110225	MSM9VZFL	metagenomics		16272099.0	MSM9VZFL_G110225
MSM9VZFN_G110033	MSM9VZFN	metagenomics		16784432.0	MSM9VZFN_G110033
MSM9VZFR_G110252	MSM9VZFR	metagenomics		23118695.0	MSM9VZFR_G110252
MSM9VZFT_G110075	MSM9VZFT	metagenomics		15171544.0	MSM9VZFT_G110075
MSM9VZKC_G110259	MSM9VZKC	metagenomics		14212173.0	MSM9VZKC_G110259
MSM9VZKE_G110260	MSM9VZKE	metagenomics		22104002.0	MSM9VZKE_G110260
MSM9VZKI_G110264	MSM9VZKI	metagenomics		19678949.0	MSM9VZKI_G110264
MSMA26BN_G110030	MSMA26BN	metagenomics		20805492.0	MSMA26BN_G110030
MSMA26BR_G110194	MSMA26BR	metagenomics		11600438.0	MSMA26BR_G110194
MSMA26BT_G110004	MSMA26BT	metagenomics		22892347.0	MSMA26BT_G110004
MSMA26BV_G110006	MSMA26BV	metagenomics		11616823.0	MSMA26BV_G110006
MSMA26BX_G110181	MSMA26BX	metagenomics		16425115.0	MSMA26BX_G110181
MSMB4LZ8_G110193	MSMB4LZ8	metagenomics		16611444.0	MSMB4LZ8_G110193
MSM9VZN4_P_G95721	MSM9VZN4_P	metagenomics	6.0	11130714.0	MSM9VZN4_G95721
MSM9VZLX_P_G95726	MSM9VZLX_P	metagenomics	6.0	13709248.0	MSM9VZLX_G95726
MSM9VZLZ_G110068	MSM9VZLZ	metagenomics		25847192.0	MSM9VZLZ_G110068
MSM9VZNR_G110071	MSM9VZNR	metagenomics		15900863.0	MSM9VZNR_G110071
MSM9VZNX_G110254	MSM9VZNX	metagenomics		28041549.0	MSM9VZNX_G110254
MSM9VZNZ_G110064	MSM9VZNZ	metagenomics		17478332.0	MSM9VZNZ_G110064
MSM9VZO2_G110056	MSM9VZO2	metagenomics		21724818.0	MSM9VZO2_G110056
MSM9VZIM_G110271	MSM9VZIM	metagenomics		11185840.0	MSM9VZIM_G110271
MSM9VZIO_G110077	MSM9VZIO	metagenomics		8546258.0	MSM9VZIO_G110077
MSM9VZIQ_G110210	MSM9VZIQ	metagenomics		21814613.0	MSM9VZIQ_G110210
MSM9VZIS_G110012	MSM9VZIS	metagenomics		17035496.0	MSM9VZIS_G110012
MSM9VZIU_G110201	MSM9VZIU	metagenomics		23104805.0	MSM9VZIU_G110201
MSM9VZIW_G110078	MSM9VZIW	metagenomics		16017850.0	MSM9VZIW_G110078
MSMAPC55_G109992	MSMAPC55	metagenomics		19613494.0	MSMAPC55_G109992
MSMAPC57_G109997	MSMAPC57	metagenomics		11696724.0	MSMAPC57_G109997
MSMAPC59_G110184	MSMAPC59	metagenomics		16277486.0	MSMAPC59_G110184
MSMAPC5B_G109987	MSMAPC5B	metagenomics		14580620.0	MSMAPC5B_G109987
MSMAPC5D_G110190	MSMAPC5D	metagenomics		18310205.0	MSMAPC5D_G110190
MSMB4LZP_G110000	MSMB4LZP	metagenomics		18743293.0	MSMB4LZP_G110000
MSMB4LZR_G110192	MSMB4LZR	metagenomics		22629224.0	MSMB4LZR_G110192
MSM9VZMM_G110247	MSM9VZMM	metagenomics		31021222.0	MSM9VZMM_G110247
MSM9VZMO_G110250	MSM9VZMO	metagenomics		16528827.0	MSM9VZMO_G110250
MSM9VZMS_G110070	MSM9VZMS	metagenomics		19190605.0	MSM9VZMS_G110070
MSM9VZMU_G110236	MSM9VZMU	metagenomics		26414445.0	MSM9VZMU_G110236
MSM9VZMW_G110067	MSM9VZMW	metagenomics		16576506.0	MSM9VZMW_G110067
MSM9VZL7_G110062	MSM9VZL7	metagenomics		13793029.0	MSM9VZL7_G110062
MSM9VZL9_G110258	MSM9VZL9	metagenomics		20555522.0	MSM9VZL9_G110258
MSM9VZLB_G110270	MSM9VZLB	metagenomics		25437977.0	MSM9VZLB_G110270
MSM9VZLD_G110058	MSM9VZLD	metagenomics		13604267.0	MSM9VZLD_G110058
MSM9VZLF_G110015	MSM9VZLF	metagenomics		13810921.0	MSM9VZLF_G110015
MSM9VZLH_G110020	MSM9VZLH	metagenomics		13684149.0	MSM9VZLH_G110020
MSMA26BB_G110199	MSMA26BB	metagenomics		24871793.0	MSMA26BB_G110199
MSMA26BD_G110079	MSMA26BD	metagenomics		13462366.0	MSMA26BD_G110079
MSMA26BF_G110003	MSMA26BF	metagenomics		16139073.0	MSMA26BF_G110003
MSMA26BH_G110005	MSMA26BH	metagenomics		15553892.0	MSMA26BH_G110005
MSMA26BJ_G110010	MSMA26BJ	metagenomics		14858228.0	MSMA26BJ_G110010
MSMA26BL_G109993	MSMA26BL	metagenomics		19495199.0	MSMA26BL_G109993
MSMAPC6K_G110195	MSMAPC6K	metagenomics		23052386.0	MSMAPC6K_G110195
MSMAPC6M_G110025	MSMAPC6M	metagenomics		17962685.0	MSMAPC6M_G110025
MSMAPC6O_G109988	MSMAPC6O	metagenomics		14379339.0	MSMAPC6O_G109988
MSMB4LZZ_G109989	MSMB4LZZ	metagenomics		17210076.0	MSMB4LZZ_G109989
MSMB4LZV_G109998	MSMB4LZV	metagenomics		11247441.0	MSMB4LZV_G109998
MSMB4LZX_G110186	MSMB4LZX	metagenomics		12098238.0	MSMB4LZX_G110186
MSM9VZM4_P_G95723	MSM9VZM4_P	metagenomics	6.0	633836.0	MSM9VZM4_G95723
MSM9VZPH_G110234	MSM9VZPH	metagenomics		18302227.0	MSM9VZPH_G110234
MSM9VZPL_G110241	MSM9VZPL	metagenomics		20680641.0	MSM9VZPL_G110241
MSM9VZPN_G110066	MSM9VZPN	metagenomics		10138465.0	MSM9VZPN_G110066
MSM9VZIY_G110261	MSM9VZIY	metagenomics		14542500.0	MSM9VZIY_G110261
MSM9VZJ3_G110196	MSM9VZJ3	metagenomics		33883102.0	MSM9VZJ3_G110196
MSMA26CV_G110080	MSMA26CV	metagenomics		16581956.0	MSMA26CV_G110080
MSMA26CX_G110002	MSMA26CX	metagenomics		22476616.0	MSMA26CX_G110002
MSMAPC6A_G110179	MSMAPC6A	metagenomics		12972590.0	MSMAPC6A_G110179
MSMAPC6C_G109994	MSMAPC6C	metagenomics		18759134.0	MSMAPC6C_G109994
MSMAPC6E_G109996	MSMAPC6E	metagenomics		20768151.0	MSMAPC6E_G109996
MSMAPC6G_G110189	MSMAPC6G	metagenomics		21677301.0	MSMAPC6G_G110189
MSMB4LXY_G110191	MSMB4LXY	metagenomics		25400670.0	MSMB4LXY_G110191
MSMB4LYB_G110188	MSMB4LYB	metagenomics		17644509.0	MSMB4LYB_G110188
MSM9VZJJ_P_G95741	MSM9VZJJ_P	metagenomics	6.0	14481179.0	MSM9VZJJ_G95741
MSM9VZJF_P_G95799	MSM9VZJF_P	metagenomics	6.0	13297392.0	MSM9VZJF_G95799
MSM9VZL5_G110268	MSM9VZL5	metagenomics		27636512.0	MSM9VZL5_G110268
MSMA26DM_G110262	MSMA26DM	metagenomics		22997349.0	MSMA26DM_G110262
MSMA26DG_G110019	MSMA26DG	metagenomics		11160858.0	MSMA26DG_G110019
MSMA26DI_G110089	MSMA26DI	metagenomics		15825683.0	MSMA26DI_G110089
MSMA26DO_G110090	MSMA26DO	metagenomics		19535648.0	MSMA26DO_G110090
MSMA26DK_G110001	MSMA26DK	metagenomics		22615433.0	MSMA26DK_G110001
MSMAPC5H_G109995	MSMAPC5H	metagenomics		14371602.0	MSMAPC5H_G109995
MSMAPC5L_G110088	MSMAPC5L	metagenomics		15973591.0	MSMAPC5L_G110088
MSMB4LXW_G110085	MSMB4LXW	metagenomics		9086429.0	MSMB4LXW_G110085
MSMB4LXS_G109999	MSMB4LXS	metagenomics		14789177.0	MSMB4LXS_G109999
MSMB4LZK_G110083	MSMB4LZK	metagenomics		19159235.0	MSMB4LZK_G110083
MSMA267V_G110127	MSMA267V	metagenomics		13735324.0	MSMA267V_G110127
MSMA267X_G110017	MSMA267X	metagenomics		16069618.0	MSMA267X_G110017
MSMA2684_G110081	MSMA2684	metagenomics		14988198.0	MSMA2684_G110081
MSMAPC5Z_G110087	MSMAPC5Z	metagenomics		17516118.0	MSMAPC5Z_G110087
MSMAPC66_G110022	MSMAPC66	metagenomics		14520820.0	MSMAPC66_G110022
MSMAPC64_G110084	MSMAPC64	metagenomics		12660693.0	MSMAPC64_G110084
MSMB4LYH_G110086	MSMB4LYH	metagenomics		12968709.0	MSMB4LYH_G110086
PSM6XBQM_P_G95749	PSM6XBQM_P	metagenomics	6.0	6415924.0	PSM6XBQM_G95749
PSM6XBQS_G111900	PSM6XBQS	metagenomics		22019435.0	PSM6XBQS_G111900
PSM6XBQU_G110455	PSM6XBQU	metagenomics		17411251.0	PSM6XBQU_G110455
PSM6XBQY_G110462	PSM6XBQY	metagenomics		2827377.0	PSM6XBQY_G110462
PSM6XBQY_TR_P6005C5_MGX	PSM6XBQY_TR	metagenomics		6183827.0	PSM6XBQY_P6005C5_MGX
PSM6XBR1_G111923	PSM6XBR1	metagenomics		19595068.0	PSM6XBR1_G111923
PSM6XBSS_G111926	PSM6XBSS	metagenomics		25319935.0	PSM6XBSS_G111926
PSM6XBSU_G110394	PSM6XBSU	metagenomics		15612471.0	PSM6XBSU_G110394
PSM6XBSU_TR_P6005C10_MGX	PSM6XBSU_TR	metagenomics		3428.0	PSM6XBSU_P6005C10_MGX
PSM6XBT1_G111843	PSM6XBT1	metagenomics		7208753.0	PSM6XBT1_G111843
PSM7J1C8_G111863	PSM7J1C8	metagenomics		24636990.0	PSM7J1C8_G111863
PSM7J1CC_G110416	PSM7J1CC	metagenomics		17714383.0	PSM7J1CC_G110416
PSM7J1CG_G111868	PSM7J1CG	metagenomics		22856481.0	PSM7J1CG_G111868
PSM7J1CI_G110412	PSM7J1CI	metagenomics		21259226.0	PSM7J1CI_G110412
PSM7J136_G110431	PSM7J136	metagenomics		17385291.0	PSM7J136_G110431
PSM7J13E_G110429	PSM7J13E	metagenomics		11101656.0	PSM7J13E_G110429
PSM6XBRK_P_G110458	PSM6XBRK_P	metagenomics	6.0	47013755.0	PSM6XBRK_G110458
PSM6XBRK_G110458	PSM6XBRK	metagenomics	6.0	15816583.0	PSM6XBRK_G110458
PSM6XBRK_TR_P6009C1_MGX	PSM6XBRK_TR	metagenomics		11645616.0	PSM6XBRK_P6009C1_MGX
PSM6XBS2_P_G95760	PSM6XBS2_P	metagenomics	6.0	19353573.0	PSM6XBS2_G95760
PSM6XBS4_P_G110460	PSM6XBS4_P	metagenomics	6.0	19447108.0	PSM6XBS4_G110460
PSM6XBS4_G110460	PSM6XBS4	metagenomics	6.0	17904969.0	PSM6XBS4_G110460
PSM6XBS8_G111912	PSM6XBS8	metagenomics		16581973.0	PSM6XBS8_G111912
PSM6XBSA_G111860	PSM6XBSA	metagenomics		17446481.0	PSM6XBSA_G111860
PSM6XBSC_P_G95678	PSM6XBSC_P	metagenomics	6.0	11859442.0	PSM6XBSC_G95678
PSM6XBTF_P_G95771	PSM6XBTF_P	metagenomics	6.0	15341048.0	PSM6XBTF_G95771
PSM6XBTH_P_G95687	PSM6XBTH_P	metagenomics	6.0	15926687.0	PSM6XBTH_G95687
PSM6XBTL_G111930	PSM6XBTL	metagenomics		24782130.0	PSM6XBTL_G111930
PSM6XBTN_P_G95777	PSM6XBTN_P	metagenomics	6.0	18164282.0	PSM6XBTN_G95777
PSM6XBTP_G110407	PSM6XBTP	metagenomics		17751696.0	PSM6XBTP_G110407
PSM7J1CK_P_G95707	PSM7J1CK_P	metagenomics	6.0	15177886.0	PSM7J1CK_G95707
PSM7J1CS_P_G95714	PSM7J1CS_P	metagenomics	6.0	7773216.0	PSM7J1CS_G95714
PSM7J1CU_G110415	PSM7J1CU	metagenomics		15548099.0	PSM7J1CU_G110415
PSM7J13U_P_G95713	PSM7J13U_P	metagenomics	6.0	7633759.0	PSM7J13U_G95713
PSM7J13Y_P_G111921	PSM7J13Y_P	metagenomics	6.0	15582592.0	PSM7J13Y_G111921
PSM7J13Y_G111921	PSM7J13Y	metagenomics	6.0	18479437.0	PSM7J13Y_G111921
PSM7J141_G110430	PSM7J141	metagenomics		26145520.0	PSM7J141_G110430
PSM7J143_P_G95801	PSM7J143_P	metagenomics	6.0	16311702.0	PSM7J143_G95801
PSM6XBRM_P_G95674	PSM6XBRM_P	metagenomics	6.0	15301482.0	PSM6XBRM_G95674
PSM6XBSI_G110464	PSM6XBSI	metagenomics		15624442.0	PSM6XBSI_G110464
PSM6XBSO_G110449	PSM6XBSO	metagenomics		10816954.0	PSM6XBSO_G110449
PSM6XBSM_G110447	PSM6XBSM	metagenomics		15405614.0	PSM6XBSM_G110447
